Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","223","T?rkiye","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","611","Fc","Calculated data"
"FBS","Food Balances (2010-)","223","T?rkiye","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","39.14","Fc","Calculated data"
"FBS","Food Balances (2010-)","223","T?rkiye","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","39.73","Fc","Calculated data"
"FBS","Food Balances (2010-)","223","T?rkiye","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","38.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","223","T?rkiye","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","39.07","Fc","Calculated data"
"FBS","Food Balances (2010-)","213","Turkmenistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","654","Fc","Calculated data"
"FBS","Food Balances (2010-)","213","Turkmenistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","632","Fc","Calculated data"
"FBS","Food Balances (2010-)","213","Turkmenistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","37.45","Fc","Calculated data"
"FBS","Food Balances (2010-)","213","Turkmenistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","36.59","Fc","Calculated data"
"FBS","Food Balances (2010-)","213","Turkmenistan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","47.52","Fc","Calculated data"
"FBS","Food Balances (2010-)","213","Turkmenistan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","45.92","Fc","Calculated data"
"FBS","Food Balances (2010-)","226","Uganda","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","172","Fc","Calculated data"
"FBS","Food Balances (2010-)","226","Uganda","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","154","Fc","Calculated data"
"FBS","Food Balances (2010-)","226","Uganda","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","10.99","Fc","Calculated data"
"FBS","Food Balances (2010-)","226","Uganda","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","10.11","Fc","Calculated data"
"FBS","Food Balances (2010-)","226","Uganda","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","11.63","Fc","Calculated data"
"FBS","Food Balances (2010-)","226","Uganda","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","10.48","Fc","Calculated data"
"FBS","Food Balances (2010-)","230","Ukraine","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","683","Fc","Calculated data"
"FBS","Food Balances (2010-)","230","Ukraine","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","736","Fc","Calculated data"
"FBS","Food Balances (2010-)","230","Ukraine","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","40.82","Fc","Calculated data"
"FBS","Food Balances (2010-)","230","Ukraine","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","44.74","Fc","Calculated data"
"FBS","Food Balances (2010-)","230","Ukraine","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","49.12","Fc","Calculated data"
"FBS","Food Balances (2010-)","230","Ukraine","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","52.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","225","United Arab Emirates","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","544","Fc","Calculated data"
"FBS","Food Balances (2010-)","225","United Arab Emirates","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","512","Fc","Calculated data"
"FBS","Food Balances (2010-)","225","United Arab Emirates","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","37.39","Fc","Calculated data"
"FBS","Food Balances (2010-)","225","United Arab Emirates","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","35.71","Fc","Calculated data"
"FBS","Food Balances (2010-)","225","United Arab Emirates","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","30.43","Fc","Calculated data"
"FBS","Food Balances (2010-)","225","United Arab Emirates","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","28.8","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","979","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","985","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","59.35","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","58.86","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","72.97","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","73.38","Fc","Calculated data"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","165","Fc","Calculated data"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","164","Fc","Calculated data"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","11.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","11.4","Fc","Calculated data"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","10.53","Fc","Calculated data"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","10.45","Fc","Calculated data"
"FBS","Food Balances (2010-)","231","United States of America","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1120","Fc","Calculated data"
"FBS","Food Balances (2010-)","231","United States of America","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","1126","Fc","Calculated data"
"FBS","Food Balances (2010-)","231","United States of America","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","74.72","Fc","Calculated data"
"FBS","Food Balances (2010-)","231","United States of America","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","75.93","Fc","Calculated data"
"FBS","Food Balances (2010-)","231","United States of America","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","80.94","Fc","Calculated data"
"FBS","Food Balances (2010-)","231","United States of America","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","81.11","Fc","Calculated data"
"FBS","Food Balances (2010-)","234","Uruguay","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","826","Fc","Calculated data"
"FBS","Food Balances (2010-)","234","Uruguay","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","843","Fc","Calculated data"
"FBS","Food Balances (2010-)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","47.89","Fc","Calculated data"
"FBS","Food Balances (2010-)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","47.84","Fc","Calculated data"
"FBS","Food Balances (2010-)","234","Uruguay","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","59.96","Fc","Calculated data"
"FBS","Food Balances (2010-)","234","Uruguay","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","62.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","235","Uzbekistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","752","Fc","Calculated data"
"FBS","Food Balances (2010-)","235","Uzbekistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","752","Fc","Calculated data"
"FBS","Food Balances (2010-)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","43.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","43.04","Fc","Calculated data"
"FBS","Food Balances (2010-)","235","Uzbekistan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","52.16","Fc","Calculated data"
"FBS","Food Balances (2010-)","235","Uzbekistan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","52.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","155","Vanuatu","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","414","Fc","Calculated data"
"FBS","Food Balances (2010-)","155","Vanuatu","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","396","Fc","Calculated data"
"FBS","Food Balances (2010-)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","27.44","Fc","Calculated data"
"FBS","Food Balances (2010-)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","26.46","Fc","Calculated data"
"FBS","Food Balances (2010-)","155","Vanuatu","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","30.95","Fc","Calculated data"
"FBS","Food Balances (2010-)","155","Vanuatu","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","29.4","Fc","Calculated data"
"FBS","Food Balances (2010-)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","309","Fc","Calculated data"
"FBS","Food Balances (2010-)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","292","Fc","Calculated data"
"FBS","Food Balances (2010-)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","24.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","22.53","Fc","Calculated data"
"FBS","Food Balances (2010-)","236","Venezuela (Bolivarian Republic of)","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","20.73","Fc","Calculated data"
"FBS","Food Balances (2010-)","236","Venezuela (Bolivarian Republic of)","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","19.66","Fc","Calculated data"
"FBS","Food Balances (2010-)","237","Viet Nam","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","604","Fc","Calculated data"
"FBS","Food Balances (2010-)","237","Viet Nam","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","619","Fc","Calculated data"
"FBS","Food Balances (2010-)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","33.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","34.36","Fc","Calculated data"
"FBS","Food Balances (2010-)","237","Viet Nam","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","49.58","Fc","Calculated data"
"FBS","Food Balances (2010-)","237","Viet Nam","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","50.38","Fc","Calculated data"
"FBS","Food Balances (2010-)","249","Yemen","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","133","Fc","Calculated data"
